IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
18.197.118.240,2087,0,false,ORD,North America,Chicago,169,0.00
35.178.191.181,2086,0,false,ORD,North America,Chicago,170,0.00
35.179.75.106,2052,0,false,ORD,North America,Chicago,170,0.00
18.132.249.158,80,0,false,ORD,North America,Chicago,170,0.00
18.169.105.8,443,0,false,ORD,North America,Chicago,170,0.00
35.179.75.106,8080,0,false,ORD,North America,Chicago,170,0.00
3.11.8.129,8880,0,false,ORD,North America,Chicago,170,0.00
3.11.81.141,2087,0,false,ORD,North America,Chicago,170,0.00
18.170.70.34,8080,0,false,ORD,North America,Chicago,170,0.00
18.169.105.8,2083,0,false,ORD,North America,Chicago,170,0.00
18.171.224.226,2083,0,false,ORD,North America,Chicago,170,0.00
18.171.224.226,8443,0,false,ORD,North America,Chicago,170,0.00
35.178.191.181,2095,0,false,ORD,North America,Chicago,170,0.00
18.169.238.85,2086,0,false,ORD,North America,Chicago,170,0.00
3.11.8.129,2052,0,false,ORD,North America,Chicago,170,0.00
13.40.11.84,8443,0,false,ORD,North America,Chicago,170,0.00
18.132.249.158,8443,0,false,ORD,North America,Chicago,170,0.00
18.171.221.203,8080,0,false,ORD,North America,Chicago,170,0.00
18.197.118.240,2082,0,false,ORD,North America,Chicago,170,0.00
18.171.224.226,2095,0,false,ORD,North America,Chicago,170,0.00
18.169.105.8,80,0,false,ORD,North America,Chicago,170,0.00
35.178.191.181,8443,0,false,ORD,North America,Chicago,170,0.00
18.169.238.85,2083,0,false,ORD,North America,Chicago,170,0.00
3.11.81.141,443,0,false,ORD,North America,Chicago,170,0.00
18.132.249.158,2053,0,false,ORD,North America,Chicago,170,0.00
35.178.191.181,443,0,false,ORD,North America,Chicago,170,0.00
35.178.191.181,8080,0,false,ORD,North America,Chicago,170,0.00
18.169.238.85,2087,0,false,ORD,North America,Chicago,170,0.00
18.132.249.158,443,0,false,ORD,North America,Chicago,170,0.00
18.169.238.85,2096,0,false,ORD,North America,Chicago,170,0.00
35.178.191.181,2083,0,false,ORD,North America,Chicago,170,0.00
18.197.118.240,8443,0,false,ORD,North America,Chicago,170,0.00
18.170.70.34,2083,0,false,ORD,North America,Chicago,171,0.00
3.11.8.129,2083,0,false,ORD,North America,Chicago,171,0.00
3.11.8.129,2087,0,false,ORD,North America,Chicago,171,0.00
18.197.118.240,2053,0,false,ORD,North America,Chicago,171,0.00
15.237.123.243,2053,0,false,ORD,North America,Chicago,171,0.00
35.179.75.106,2087,0,false,ORD,North America,Chicago,171,0.00
15.236.64.153,2052,0,false,ORD,North America,Chicago,171,0.00
15.237.58.9,2096,0,false,ORD,North America,Chicago,171,0.00
3.11.8.129,2095,0,false,ORD,North America,Chicago,171,0.00
15.237.24.50,2052,0,false,ORD,North America,Chicago,171,0.00
18.132.249.158,2086,0,false,ORD,North America,Chicago,171,0.00
15.236.64.153,2095,0,false,ORD,North America,Chicago,171,0.00
15.237.84.35,2052,0,false,ORD,North America,Chicago,171,0.00
13.37.230.233,2083,0,false,ORD,North America,Chicago,171,0.00
15.237.58.33,8880,0,false,ORD,North America,Chicago,171,0.00
15.237.105.212,8443,0,false,ORD,North America,Chicago,171,0.00
15.236.64.153,2087,0,false,ORD,North America,Chicago,171,0.00
54.219.120.119,2086,0,false,ORD,North America,Chicago,171,0.00
15.237.105.212,80,0,false,ORD,North America,Chicago,171,0.00
184.169.251.135,2053,0,false,ORD,North America,Chicago,171,0.00
15.237.125.44,2053,0,false,ORD,North America,Chicago,171,0.00
52.53.175.128,2087,0,false,ORD,North America,Chicago,171,0.00
18.144.14.83,2053,0,false,ORD,North America,Chicago,172,0.00
52.53.175.128,2053,0,false,ORD,North America,Chicago,172,0.00
15.237.125.44,2052,0,false,ORD,North America,Chicago,172,0.00
13.57.56.228,2095,0,false,ORD,North America,Chicago,172,0.00
184.169.252.150,2087,0,false,ORD,North America,Chicago,172,0.00
52.47.113.106,2095,0,false,ORD,North America,Chicago,172,0.00
15.237.105.212,2087,0,false,ORD,North America,Chicago,172,0.00
52.47.147.12,2052,0,false,ORD,North America,Chicago,172,0.00
184.169.251.135,2052,0,false,ORD,North America,Chicago,172,0.00
18.144.56.51,443,0,false,ORD,North America,Chicago,172,0.00
13.56.178.231,80,0,false,ORD,North America,Chicago,172,0.00
184.169.251.135,443,0,false,ORD,North America,Chicago,172,0.00
15.237.58.33,2053,0,false,ORD,North America,Chicago,172,0.00
184.169.251.135,2086,0,false,ORD,North America,Chicago,172,0.00
18.144.11.98,8443,0,false,ORD,North America,Chicago,172,0.00
54.67.91.251,2095,0,false,ORD,North America,Chicago,172,0.00
54.219.120.119,80,0,false,ORD,North America,Chicago,172,0.00
52.53.225.45,2053,0,false,ORD,North America,Chicago,172,0.00
54.183.199.109,2082,0,false,ORD,North America,Chicago,172,0.00
15.237.58.9,2087,0,false,ORD,North America,Chicago,172,0.00
18.144.56.51,8080,0,false,ORD,North America,Chicago,172,0.00
52.53.175.128,2095,0,false,ORD,North America,Chicago,172,0.00
54.176.66.178,8880,0,false,ORD,North America,Chicago,172,0.00
54.183.66.47,2083,0,false,ORD,North America,Chicago,172,0.00
13.56.81.23,2096,0,false,ORD,North America,Chicago,172,0.00
15.237.81.128,2052,0,false,ORD,North America,Chicago,172,0.00
52.47.89.4,8443,0,false,ORD,North America,Chicago,172,0.00
184.169.251.135,2083,0,false,ORD,North America,Chicago,172,0.00
15.237.24.50,2053,0,false,ORD,North America,Chicago,172,0.00
15.237.123.243,2052,0,false,ORD,North America,Chicago,172,0.00
15.237.81.128,8443,0,false,ORD,North America,Chicago,172,0.00
13.57.27.53,8443,0,false,ORD,North America,Chicago,172,0.00
184.169.222.40,2096,0,false,ORD,North America,Chicago,172,0.00
15.236.64.153,2086,0,false,ORD,North America,Chicago,172,0.00
15.237.58.9,2083,0,false,ORD,North America,Chicago,172,0.00
184.169.252.150,80,0,false,ORD,North America,Chicago,172,0.00
15.237.105.212,8080,0,false,ORD,North America,Chicago,172,0.00
52.47.83.104,8880,0,false,ORD,North America,Chicago,172,0.00
15.237.58.9,2053,0,false,ORD,North America,Chicago,172,0.00
204.236.162.104,2083,0,false,ORD,North America,Chicago,172,0.00
52.47.113.106,80,0,false,ORD,North America,Chicago,172,0.00
18.197.118.240,8080,0,false,ORD,North America,Chicago,172,0.00
52.53.225.45,8443,0,false,ORD,North America,Chicago,172,0.00
3.11.81.141,8080,0,false,ORD,North America,Chicago,172,0.00
15.237.58.33,2096,0,false,ORD,North America,Chicago,172,0.00
52.53.225.45,2095,0,false,ORD,North America,Chicago,172,0.00
18.197.118.240,80,0,false,ORD,North America,Chicago,172,0.00
54.183.199.109,8080,0,false,ORD,North America,Chicago,172,0.00
15.236.64.153,8443,0,false,ORD,North America,Chicago,172,0.00
52.47.89.4,8880,0,false,ORD,North America,Chicago,172,0.00
13.56.255.199,2053,0,false,ORD,North America,Chicago,172,0.00
3.11.8.129,2053,0,false,ORD,North America,Chicago,172,0.00
54.67.91.251,443,0,false,ORD,North America,Chicago,172,0.00
13.56.19.225,8080,0,false,ORD,North America,Chicago,172,0.00
3.11.81.141,2083,0,false,ORD,North America,Chicago,172,0.00
184.169.251.135,2082,0,false,ORD,North America,Chicago,172,0.00
13.56.178.231,8443,0,false,ORD,North America,Chicago,172,0.00
52.53.225.45,2086,0,false,ORD,North America,Chicago,172,0.00
52.53.175.128,2082,0,false,ORD,North America,Chicago,172,0.00
52.47.113.106,2052,0,false,ORD,North America,Chicago,172,0.00
184.169.222.40,2086,0,false,ORD,North America,Chicago,172,0.00
18.197.118.240,8880,0,false,ORD,North America,Chicago,172,0.00
52.47.89.4,2083,0,false,ORD,North America,Chicago,172,0.00
54.67.91.251,2096,0,false,ORD,North America,Chicago,172,0.00
184.169.251.135,2096,0,false,ORD,North America,Chicago,172,0.00
184.169.252.150,8443,0,false,ORD,North America,Chicago,172,0.00
13.56.255.199,8080,0,false,ORD,North America,Chicago,172,0.00
184.169.252.150,443,0,false,ORD,North America,Chicago,172,0.00
15.237.24.50,8080,0,false,ORD,North America,Chicago,172,0.00
52.47.83.104,80,0,false,ORD,North America,Chicago,172,0.00
15.237.123.243,2083,0,false,ORD,North America,Chicago,172,0.00
13.57.27.53,8880,0,false,ORD,North America,Chicago,172,0.00
54.215.85.74,2082,0,false,ORD,North America,Chicago,172,0.00
54.219.0.80,80,0,false,ORD,North America,Chicago,172,0.00
54.183.46.175,2082,0,false,ORD,North America,Chicago,172,0.00
54.176.238.70,443,0,false,ORD,North America,Chicago,172,0.00
184.169.251.135,8080,0,false,ORD,North America,Chicago,172,0.00
35.180.191.197,8443,0,false,ORD,North America,Chicago,172,0.00
54.219.120.119,8080,0,false,ORD,North America,Chicago,172,0.00
184.169.252.150,2053,0,false,ORD,North America,Chicago,172,0.00
18.144.14.83,2052,0,false,ORD,North America,Chicago,172,0.00
54.193.128.159,2096,0,false,ORD,North America,Chicago,172,0.00
54.183.46.175,8080,0,false,ORD,North America,Chicago,172,0.00
18.144.11.98,8080,0,false,ORD,North America,Chicago,172,0.00
3.11.8.129,8080,0,false,ORD,North America,Chicago,172,0.00
54.219.0.80,2096,0,false,ORD,North America,Chicago,172,0.00
54.183.199.109,443,0,false,ORD,North America,Chicago,172,0.00
184.169.252.150,8080,0,false,ORD,North America,Chicago,172,0.00
52.47.89.4,443,0,false,ORD,North America,Chicago,173,0.00
15.237.58.9,2082,0,false,ORD,North America,Chicago,173,0.00
35.180.137.25,2052,0,false,ORD,North America,Chicago,173,0.00
52.47.147.12,8880,0,false,ORD,North America,Chicago,173,0.00
52.53.175.128,2083,0,false,ORD,North America,Chicago,173,0.00
52.47.89.4,2082,0,false,ORD,North America,Chicago,173,0.00
13.56.223.237,2083,0,false,ORD,North America,Chicago,173,0.00
184.169.222.40,2087,0,false,ORD,North America,Chicago,173,0.00
52.47.83.104,2083,0,false,ORD,North America,Chicago,173,0.00
15.237.24.50,443,0,false,ORD,North America,Chicago,173,0.00
184.169.252.150,2096,0,false,ORD,North America,Chicago,173,0.00
3.11.81.141,2082,0,false,ORD,North America,Chicago,173,0.00
13.56.178.231,2083,0,false,ORD,North America,Chicago,173,0.00
13.37.230.233,2087,0,false,ORD,North America,Chicago,173,0.00
18.197.118.240,2083,0,false,ORD,North America,Chicago,173,0.00
54.176.238.70,2082,0,false,ORD,North America,Chicago,173,0.00
54.219.0.80,2052,0,false,ORD,North America,Chicago,173,0.00
18.144.56.51,8443,0,false,ORD,North America,Chicago,173,0.00
15.237.83.222,443,0,false,ORD,North America,Chicago,173,0.00
15.236.64.153,2053,0,false,ORD,North America,Chicago,173,0.00
3.101.74.100,8880,0,false,ORD,North America,Chicago,173,0.00
15.237.84.29,2083,0,false,ORD,North America,Chicago,173,0.00
54.67.91.251,2052,0,false,ORD,North America,Chicago,173,0.00
52.53.175.128,443,0,false,ORD,North America,Chicago,173,0.00
15.236.158.17,2083,0,false,ORD,North America,Chicago,173,0.00
13.57.27.53,8080,0,false,ORD,North America,Chicago,173,0.00
13.56.81.23,2086,0,false,ORD,North America,Chicago,173,0.00
184.169.251.135,8443,0,false,ORD,North America,Chicago,173,0.00
54.183.66.47,2053,0,false,ORD,North America,Chicago,173,0.00
13.57.56.228,2052,0,false,ORD,North America,Chicago,173,0.00
13.56.255.199,8880,0,false,ORD,North America,Chicago,173,0.00
54.215.22.12,2086,0,false,ORD,North America,Chicago,173,0.00
13.56.178.231,2095,0,false,ORD,North America,Chicago,173,0.00
52.53.175.128,2086,0,false,ORD,North America,Chicago,173,0.00
3.11.81.141,2095,0,false,ORD,North America,Chicago,173,0.00
54.176.66.178,80,0,false,ORD,North America,Chicago,173,0.00
54.67.91.251,8080,0,false,ORD,North America,Chicago,173,0.00
54.183.46.175,2087,0,false,ORD,North America,Chicago,173,0.00
13.57.27.53,2086,0,false,ORD,North America,Chicago,173,0.00
13.37.230.233,2096,0,false,ORD,North America,Chicago,173,0.00
54.183.66.47,443,0,false,ORD,North America,Chicago,173,0.00
18.144.56.51,2052,0,false,ORD,North America,Chicago,173,0.00
52.47.113.106,2082,0,false,ORD,North America,Chicago,173,0.00
54.183.46.175,2052,0,false,ORD,North America,Chicago,173,0.00
13.56.81.23,8443,0,false,ORD,North America,Chicago,173,0.00
15.237.84.29,2082,0,false,ORD,North America,Chicago,173,0.00
15.237.84.35,443,0,false,ORD,North America,Chicago,173,0.00
13.57.27.53,2082,0,false,ORD,North America,Chicago,173,0.00
52.47.83.104,2052,0,false,ORD,North America,Chicago,173,0.00
13.56.255.199,443,0,false,ORD,North America,Chicago,173,0.00
54.176.206.36,2095,0,false,ORD,North America,Chicago,173,0.00
3.101.74.100,2095,0,false,ORD,North America,Chicago,173,0.00
13.56.255.199,2083,0,false,ORD,North America,Chicago,173,0.00
15.236.64.153,2082,0,false,ORD,North America,Chicago,173,0.00
13.56.19.225,2052,0,false,ORD,North America,Chicago,173,0.00
54.183.199.109,2053,0,false,ORD,North America,Chicago,173,0.00
15.237.63.57,2096,0,false,ORD,North America,Chicago,173,0.00
13.56.178.231,2087,0,false,ORD,North America,Chicago,173,0.00
15.237.84.29,2086,0,false,ORD,North America,Chicago,173,0.00
18.144.56.51,2095,0,false,ORD,North America,Chicago,173,0.00
15.237.58.9,8080,0,false,ORD,North America,Chicago,173,0.00
13.56.19.225,2053,0,false,ORD,North America,Chicago,173,0.00
13.56.223.237,2052,0,false,ORD,North America,Chicago,173,0.00
52.47.83.104,2096,0,false,ORD,North America,Chicago,173,0.00
54.176.66.178,2053,0,false,ORD,North America,Chicago,173,0.00
15.237.123.243,2096,0,false,ORD,North America,Chicago,173,0.00
3.11.8.129,2082,0,false,ORD,North America,Chicago,173,0.00
13.56.19.225,443,0,false,ORD,North America,Chicago,173,0.00
52.53.225.45,2087,0,false,ORD,North America,Chicago,173,0.00
13.56.255.199,2082,0,false,ORD,North America,Chicago,173,0.00
13.56.255.199,2095,0,false,ORD,North America,Chicago,173,0.00
13.56.178.231,8880,0,false,ORD,North America,Chicago,173,0.00
15.237.125.44,2095,0,false,ORD,North America,Chicago,173,0.00
54.183.46.175,2095,0,false,ORD,North America,Chicago,173,0.00
13.56.178.231,2053,0,false,ORD,North America,Chicago,173,0.00
3.101.74.100,2082,0,false,ORD,North America,Chicago,173,0.00
15.236.158.17,2086,0,false,ORD,North America,Chicago,173,0.00
13.56.255.199,8443,0,false,ORD,North America,Chicago,173,0.00
54.176.66.178,8443,0,false,ORD,North America,Chicago,173,0.00
15.237.123.243,2087,0,false,ORD,North America,Chicago,173,0.00
54.215.22.12,80,0,false,ORD,North America,Chicago,173,0.00
52.53.175.128,80,0,false,ORD,North America,Chicago,173,0.00
13.56.223.237,2086,0,false,ORD,North America,Chicago,173,0.00
54.183.199.109,2052,0,false,ORD,North America,Chicago,173,0.00
15.237.81.128,80,0,false,ORD,North America,Chicago,173,0.00
15.237.83.222,8880,0,false,ORD,North America,Chicago,173,0.00
52.47.89.4,80,0,false,ORD,North America,Chicago,173,0.00
15.237.123.243,2082,0,false,ORD,North America,Chicago,173,0.00
52.47.113.106,2083,0,false,ORD,North America,Chicago,173,0.00
52.47.147.12,8443,0,false,ORD,North America,Chicago,173,0.00
18.197.118.240,2095,0,false,ORD,North America,Chicago,173,0.00
15.237.105.212,2096,0,false,ORD,North America,Chicago,173,0.00
52.47.83.104,2086,0,false,ORD,North America,Chicago,173,0.00
18.144.11.98,80,0,false,ORD,North America,Chicago,173,0.00
15.237.123.243,8880,0,false,ORD,North America,Chicago,173,0.00
18.197.118.240,2086,0,false,ORD,North America,Chicago,174,0.00
54.183.199.109,8443,0,false,ORD,North America,Chicago,174,0.00
15.237.83.222,2052,0,false,ORD,North America,Chicago,174,0.00
52.47.113.106,2086,0,false,ORD,North America,Chicago,174,0.00
54.183.46.175,80,0,false,ORD,North America,Chicago,174,0.00
15.237.125.44,2083,0,false,ORD,North America,Chicago,174,0.00
54.183.199.109,2096,0,false,ORD,North America,Chicago,174,0.00
15.237.63.57,2095,0,false,ORD,North America,Chicago,174,0.00
15.237.24.50,80,0,false,ORD,North America,Chicago,174,0.00
18.197.118.240,2096,0,false,ORD,North America,Chicago,174,0.00
15.237.58.218,2082,0,false,ORD,North America,Chicago,174,0.00
18.144.11.98,8880,0,false,ORD,North America,Chicago,174,0.00
184.169.222.40,443,0,false,ORD,North America,Chicago,174,0.00
52.47.83.104,2095,0,false,ORD,North America,Chicago,174,0.00
52.47.89.4,2096,0,false,ORD,North America,Chicago,174,0.00
15.237.63.57,443,0,false,ORD,North America,Chicago,174,0.00
15.236.158.17,2082,0,false,ORD,North America,Chicago,174,0.00
52.47.147.12,2096,0,false,ORD,North America,Chicago,174,0.00
15.237.84.29,8080,0,false,ORD,North America,Chicago,174,0.00
13.57.56.228,2082,0,false,ORD,North America,Chicago,174,0.00
15.237.24.50,2083,0,false,ORD,North America,Chicago,174,0.00
15.236.158.17,2053,0,false,ORD,North America,Chicago,174,0.00
54.176.66.178,2096,0,false,ORD,North America,Chicago,174,0.00
13.56.19.225,2096,0,false,ORD,North America,Chicago,174,0.00
15.237.24.50,2086,0,false,ORD,North America,Chicago,174,0.00
15.237.83.222,80,0,false,ORD,North America,Chicago,174,0.00
18.197.118.240,2052,0,false,ORD,North America,Chicago,174,0.00
15.237.123.243,2086,0,false,ORD,North America,Chicago,174,0.00
15.237.63.57,2087,0,false,ORD,North America,Chicago,174,0.00
15.237.58.33,2082,0,false,ORD,North America,Chicago,174,0.00
13.37.230.233,80,0,false,ORD,North America,Chicago,174,0.00
15.237.63.57,2053,0,false,ORD,North America,Chicago,174,0.00
52.47.113.106,8443,0,false,ORD,North America,Chicago,174,0.00
15.237.105.212,2052,0,false,ORD,North America,Chicago,174,0.00
15.237.83.222,8443,0,false,ORD,North America,Chicago,174,0.00
35.180.137.25,2083,0,false,ORD,North America,Chicago,174,0.00
15.237.83.222,2053,0,false,ORD,North America,Chicago,174,0.00
52.47.89.4,2052,0,false,ORD,North America,Chicago,174,0.00
15.237.105.212,2053,0,false,ORD,North America,Chicago,174,0.00
52.47.113.106,8080,0,false,ORD,North America,Chicago,174,0.00
52.47.147.12,2053,0,false,ORD,North America,Chicago,174,0.00
15.237.84.35,8880,0,false,ORD,North America,Chicago,174,0.00
3.11.81.141,8443,0,false,ORD,North America,Chicago,174,0.00
15.237.58.33,2052,0,false,ORD,North America,Chicago,174,0.00
52.47.89.4,2086,0,false,ORD,North America,Chicago,174,0.00
52.47.83.104,2053,0,false,ORD,North America,Chicago,174,0.00
52.47.83.104,2087,0,false,ORD,North America,Chicago,174,0.00
35.181.8.236,2082,0,false,ORD,North America,Chicago,174,0.00
15.237.105.212,2082,0,false,ORD,North America,Chicago,174,0.00
35.180.137.25,2095,0,false,ORD,North America,Chicago,174,0.00
15.237.83.222,2095,0,false,ORD,North America,Chicago,174,0.00
15.237.107.93,2095,0,false,ORD,North America,Chicago,174,0.00
15.237.105.212,2083,0,false,ORD,North America,Chicago,174,0.00
15.237.83.222,2083,0,false,ORD,North America,Chicago,174,0.00
52.47.89.4,2087,0,false,ORD,North America,Chicago,174,0.00
35.180.191.197,2052,0,false,ORD,North America,Chicago,174,0.00
15.237.81.128,2095,0,false,ORD,North America,Chicago,174,0.00
54.176.66.178,2082,0,false,ORD,North America,Chicago,174,0.00
15.237.125.44,8443,0,false,ORD,North America,Chicago,174,0.00
13.38.65.162,80,0,false,CDG,Europe,Paris,174,0.00
15.237.83.222,2087,0,false,ORD,North America,Chicago,174,0.00
15.237.125.44,2087,0,false,ORD,North America,Chicago,174,0.00
15.237.125.44,443,0,false,ORD,North America,Chicago,174,0.00
15.236.158.17,8080,0,false,ORD,North America,Chicago,174,0.00
52.47.113.106,443,0,false,ORD,North America,Chicago,174,0.00
52.208.172.177,8880,0,false,ORD,North America,Chicago,174,0.00
18.197.118.240,443,0,false,ORD,North America,Chicago,174,0.00
18.144.14.83,2086,0,false,ORD,North America,Chicago,174,0.00
15.237.125.44,8080,0,false,ORD,North America,Chicago,174,0.00
15.237.24.50,8443,0,false,ORD,North America,Chicago,174,0.00
54.220.10.214,8080,0,false,ORD,North America,Chicago,174,0.00
54.215.22.12,8443,0,false,ORD,North America,Chicago,174,0.00
52.47.113.106,8880,0,false,ORD,North America,Chicago,174,0.00
52.47.147.12,443,0,false,ORD,North America,Chicago,174,0.00
3.255.168.34,8080,0,false,ORD,North America,Chicago,174,0.00
52.47.83.104,8443,0,false,ORD,North America,Chicago,174,0.00
52.47.147.12,2087,0,false,ORD,North America,Chicago,175,0.00
15.237.83.222,2082,0,false,ORD,North America,Chicago,175,0.00
15.237.125.44,80,0,false,ORD,North America,Chicago,175,0.00
52.47.83.104,2082,0,false,ORD,North America,Chicago,175,0.00
3.255.119.102,2082,0,false,ORD,North America,Chicago,175,0.00
52.214.25.221,2083,0,false,ORD,North America,Chicago,175,0.00
15.237.125.44,2096,0,false,ORD,North America,Chicago,175,0.00
15.237.58.9,2095,0,false,ORD,North America,Chicago,175,0.00
13.37.230.233,2052,0,false,ORD,North America,Chicago,175,0.00
54.217.173.176,8880,0,false,ORD,North America,Chicago,175,0.00
54.170.16.182,2095,0,false,ORD,North America,Chicago,175,0.00
52.47.113.106,2087,0,false,ORD,North America,Chicago,175,0.00
15.237.58.218,8080,0,false,ORD,North America,Chicago,175,0.00
54.215.22.12,8080,0,false,ORD,North America,Chicago,175,0.00
15.237.24.50,2095,0,false,ORD,North America,Chicago,175,0.00
13.37.230.233,8443,0,false,ORD,North America,Chicago,175,0.00
52.47.147.12,80,0,false,ORD,North America,Chicago,175,0.00
35.181.8.236,8080,0,false,ORD,North America,Chicago,175,0.00
15.237.58.218,2096,0,false,ORD,North America,Chicago,175,0.00
15.237.105.212,8880,0,false,ORD,North America,Chicago,175,0.00
34.254.241.29,2053,0,false,ORD,North America,Chicago,175,0.00
54.217.173.176,2083,0,false,ORD,North America,Chicago,175,0.00
52.47.147.12,2083,0,false,ORD,North America,Chicago,175,0.00
54.215.85.74,2086,0,false,ORD,North America,Chicago,175,0.00
15.237.83.222,2096,0,false,ORD,North America,Chicago,175,0.00
54.216.161.247,2053,0,false,ORD,North America,Chicago,175,0.00
52.47.113.106,2053,0,false,ORD,North America,Chicago,175,0.00
15.237.84.29,2053,0,false,ORD,North America,Chicago,175,0.00
15.237.58.218,443,0,false,ORD,North America,Chicago,175,0.00
52.47.147.12,2082,0,false,ORD,North America,Chicago,175,0.00
54.216.161.247,8443,0,false,ORD,North America,Chicago,175,0.00
15.237.83.222,2086,0,false,ORD,North America,Chicago,175,0.00
15.237.84.29,80,0,false,ORD,North America,Chicago,175,0.00
3.255.119.102,2087,0,false,ORD,North America,Chicago,175,0.00
15.236.158.17,443,0,false,ORD,North America,Chicago,175,0.00
15.236.64.153,2083,0,false,ORD,North America,Chicago,175,0.00
15.236.64.153,8080,0,false,ORD,North America,Chicago,175,0.00
15.237.58.33,2095,0,false,ORD,North America,Chicago,175,0.00
34.245.183.147,2052,0,false,ORD,North America,Chicago,175,0.00
54.241.52.246,2052,0,false,ORD,North America,Chicago,175,0.00
13.231.101.251,2095,0,false,NRT,Asia Pacific,Tokyo,175,0.00
34.245.183.147,80,0,false,ORD,North America,Chicago,175,0.00
15.237.63.57,8080,0,false,ORD,North America,Chicago,175,0.00
34.253.182.149,2087,0,false,ORD,North America,Chicago,175,0.00
15.237.123.243,8080,0,false,ORD,North America,Chicago,175,0.00
15.237.84.29,2087,0,false,ORD,North America,Chicago,175,0.00
15.237.24.50,8880,0,false,ORD,North America,Chicago,175,0.00
15.237.58.33,2087,0,false,ORD,North America,Chicago,175,0.00
34.245.183.147,8443,0,false,ORD,North America,Chicago,175,0.00
34.253.196.48,8880,0,false,ORD,North America,Chicago,175,0.00
34.253.182.149,2095,0,false,ORD,North America,Chicago,175,0.00
15.237.58.33,8443,0,false,ORD,North America,Chicago,175,0.00
52.47.147.12,2095,0,false,ORD,North America,Chicago,175,0.00
15.237.58.218,2053,0,false,ORD,North America,Chicago,175,0.00
3.255.119.102,443,0,false,ORD,North America,Chicago,175,0.00
15.236.158.17,2096,0,false,ORD,North America,Chicago,175,0.00
15.236.158.17,80,0,false,ORD,North America,Chicago,175,0.00
52.208.172.177,80,0,false,ORD,North America,Chicago,175,0.00
35.180.137.25,8443,0,false,ORD,North America,Chicago,175,0.00
13.56.223.237,2087,0,false,ORD,North America,Chicago,175,0.00
15.237.84.29,8443,0,false,ORD,North America,Chicago,175,0.00
34.254.241.29,443,0,false,ORD,North America,Chicago,175,0.00
15.237.84.35,2095,0,false,ORD,North America,Chicago,175,0.00
15.237.81.128,2086,0,false,ORD,North America,Chicago,175,0.00
3.255.168.34,2083,0,false,ORD,North America,Chicago,175,0.00
34.254.241.29,2096,0,false,ORD,North America,Chicago,175,0.00
52.47.83.104,443,0,false,ORD,North America,Chicago,175,0.00
52.47.147.12,2086,0,false,ORD,North America,Chicago,176,0.00
52.47.89.4,2053,0,false,ORD,North America,Chicago,176,0.00
54.74.148.35,80,0,false,ORD,North America,Chicago,176,0.00
15.237.105.212,2086,0,false,ORD,North America,Chicago,176,0.00
15.237.63.57,2082,0,false,ORD,North America,Chicago,176,0.00
15.237.58.33,2083,0,false,ORD,North America,Chicago,176,0.00
52.16.67.104,2087,0,false,ORD,North America,Chicago,176,0.00
52.47.89.4,2095,0,false,ORD,North America,Chicago,176,0.00
34.253.182.149,2082,0,false,ORD,North America,Chicago,176,0.00
35.180.137.25,2082,0,false,ORD,North America,Chicago,176,0.00
34.252.166.71,2082,0,false,ORD,North America,Chicago,176,0.00
54.171.90.246,2053,0,false,ORD,North America,Chicago,176,0.00
15.236.158.17,8443,0,false,ORD,North America,Chicago,176,0.00
52.47.113.106,2096,0,false,ORD,North America,Chicago,176,0.00
18.203.243.192,2086,0,false,ORD,North America,Chicago,176,0.00
15.237.58.218,2083,0,false,ORD,North America,Chicago,176,0.00
34.245.183.147,8080,0,false,ORD,North America,Chicago,176,0.00
52.47.89.4,8080,0,false,ORD,North America,Chicago,176,0.00
3.255.168.247,8443,0,false,ORD,North America,Chicago,176,0.00
34.245.183.147,2053,0,false,ORD,North America,Chicago,176,0.00
15.237.105.212,2095,0,false,ORD,North America,Chicago,176,0.00
52.49.150.169,2086,0,false,ORD,North America,Chicago,176,0.00
52.49.150.169,8080,0,false,ORD,North America,Chicago,176,0.00
54.171.90.246,2087,0,false,ORD,North America,Chicago,176,0.00
54.170.16.182,2082,0,false,ORD,North America,Chicago,176,0.00
52.208.172.177,8443,0,false,ORD,North America,Chicago,176,0.00
35.181.8.236,2053,0,false,ORD,North America,Chicago,176,0.00
18.202.19.77,2052,0,false,ORD,North America,Chicago,176,0.00
54.170.16.182,2086,0,false,ORD,North America,Chicago,176,0.00
52.16.67.104,80,0,false,ORD,North America,Chicago,176,0.00
54.246.223.35,2053,0,false,ORD,North America,Chicago,176,0.00
54.183.199.109,2087,0,false,ORD,North America,Chicago,176,0.00
54.246.223.35,2087,0,false,ORD,North America,Chicago,176,0.00
34.252.166.71,2087,0,false,ORD,North America,Chicago,176,0.00
54.67.91.251,2082,0,false,ORD,North America,Chicago,176,0.00
15.237.58.218,2052,0,false,ORD,North America,Chicago,176,0.00
54.246.223.35,8080,0,false,ORD,North America,Chicago,176,0.00
13.57.27.53,80,0,false,ORD,North America,Chicago,176,0.00
15.237.105.212,443,0,false,ORD,North America,Chicago,176,0.00
34.245.183.147,2095,0,false,ORD,North America,Chicago,176,0.00
18.144.14.83,80,0,false,ORD,North America,Chicago,176,0.00
18.144.14.83,2095,0,false,ORD,North America,Chicago,176,0.00
15.237.58.9,2086,0,false,ORD,North America,Chicago,176,0.00
54.67.91.251,2083,0,false,ORD,North America,Chicago,176,0.00
